"DISSEMINATION_ID","ORIGINAL_DISSEMINATION_ID","ACTION","EXECUTION_TIMESTAMP","CLEARED","INDICATION_OF_COLLATERALIZATION","INDICATION_OF_END_USER_EXCEPTION","INDICATION_OF_OTHER_PRICE_AFFECTING_TERM","BLOCK_TRADES_AND_LARGE_NOTIONAL_OFF-FACILITY_SWAPS","EXECUTION_VENUE","EFFECTIVE_DATE","END_DATE","DAY_COUNT_CONVENTION","SETTLEMENT_CURRENCY","ASSET_CLASS","SUB-ASSET_CLASS_FOR_OTHER_COMMODITY","TAXONOMY","PRICE_FORMING_CONTINUATION_DATA","UNDERLYING_ASSET_1","UNDERLYING_ASSET_2","PRICE_NOTATION_TYPE","PRICE_NOTATION","ADDITIONAL_PRICE_NOTATION_TYPE","ADDITIONAL_PRICE_NOTATION","NOTIONAL_CURRENCY_1","NOTIONAL_CURRENCY_2","ROUNDED_NOTIONAL_AMOUNT_1","ROUNDED_NOTIONAL_AMOUNT_2","PAYMENT_FREQUENCY_1","PAYMENT_FREQUENCY_2","RESET_FREQUENCY_1","RESET_FREQUENCY_2","EMBEDED_OPTION","OPTION_STRIKE_PRICE","OPTION_TYPE","OPTION_FAMILY","OPTION_CURRENCY","OPTION_PREMIUM","OPTION_LOCK_PERIOD","OPTION_EXPIRATION_DATE","PRICE_NOTATION2_TYPE","PRICE_NOTATION2","PRICE_NOTATION3_TYPE","PRICE_NOTATION3"
"86685324","","NEW","2018-05-30T17:49:29","C","","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Novation","iTraxx Europe Series 29 Version 1:2I666VCI4","","Basis Points","100","","","EUR","","5,000,000","","3M","","","","","","","","","","","","","","",""
"86685328","","NEW","2018-05-30T17:33:51","U","PC","N","N","N","OFF","2018-05-30","2063-05-11"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.BBB-.6:137BERAF4","","Price","88.88223","","","USD","","5,000,000","","1M","","","","","","","","","","","","","","",""
"86686689","","NEW","2018-05-30T18:30:55","C","","N","N","N","ON","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","IG.30:2I65BYDP7","","Basis points","65.099","","","USD","","31,000,000","","3M","","","","","","","","","","","","","","",""
"86686713","","NEW","2018-05-30T18:03:04","U","FC","N","N","N","OFF","2018-05-30","2058-09-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.BBB-.9:137BERAI8","","Percentage","89.8332","","","USD","","15,000,000","","1M","","","","","","","","","","","","","","",""
"86685671","","NEW","2018-05-30T18:02:58","U","FC","N","N","Y","OFF","2018-05-30","2059-11-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.AAA.10:137BENAJ5","","Percentage","99.99999","","","USD","","50,000,000","","1M","","","","","","","","","","","","","","",""
"86686716","","NEW","2018-05-30T18:31:52","C","","N","N","N","ON","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","HY.30:2I65BRPO2","","Price","106.3367","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86686717","","NEW","2018-05-30T18:31:49","C","","N","N","N","ON","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","IG.30:2I65BYDP7","","Basis points","65.2797","","","USD","","7,000,000","","3M","","","","","","","","","","","","","","",""
"86687278","","NEW","2018-05-30T18:48:08","U","UC","N","N","N","OFF","2018-05-30","2063-05-11"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.BBB-.6:137BERAF4","","BasisPoints","88.81465","","","USD","","10,000,000","","1M","","","","","","","","","","","","","","",""
"86687285","","NEW","2018-05-30T18:48:27","U","FC","N","Y","N","OFF","2018-05-30","2022-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","PEUGEOT SA:FR0013153707","","BasisPoints","999,999,999,999.99999","","","EUR","","7,000,000","","0","","","","","","","","","","","","","","",""
"86686587","","NEW","2018-05-30T18:27:04","U","FC","N","N","Y","OFF","2018-06-21","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.IG.30:2I65BYDP7","","BasisPoints","999,999,999,999.99999","","","USD","","75,000,000","","3M","","","","","65","C-","EU","USD","0","","2018-06-20","","","",""
"86684890","","NEW","2018-05-30T17:40:35","C","","N","N","Y","ON","2018-05-31","2023-06-20"," ACT/360","USD","CR","","Credit:Index:CDX:CDXHY","Trade","MARKIT CDX.NA.HY.30 06/23 ICE:2I65BRPO2","","Basis points","106.25","","","USD","","38,000,000","","3M","","","","","","","","","","","","","","",""
"86686119","","NEW","2018-05-30T18:16:00","U","PC","N","Y","N","OFF","2018-05-10","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Partialtermination","CDX.NA.IG.30:2I65BYDP7","","BasisPoints","62.05","","","USD","","760,000","","3M","","","","","","","","","","","","","","",""
"86686135","","NEW","2018-05-29T19:44:19","U","PC","N","N","N","OFF","2018-05-29","2063-05-11"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.BBB-.6:137BERAF4","","Price","88.5443","","","USD","","5,000,000","","1M","","","","","","","","","","","","","","",""
"86686729","","NEW","2018-05-30T18:30:20","C","","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29:2I65BZDJ8","","Price","97.03","","","USD","","24,000,000","","3M","","","","","","","","","","","","","","",""
"86685395","","NEW","2018-05-30T17:54:33","U","FC","N","Y","N","OFF","2018-05-30","2023-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","MARKS AND SPENCER P.L.C.:XS0471074582","","BasisPoints","999,999,999,999.99999","","","EUR","","22,000,000","","0","","","","","","","","","","","","","","",""
"86685418","","NEW","2018-05-30T17:55:30","U","FC","N","N","N","OFF","2018-05-04","2047-01-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Amendment","CMBX.NA.AAA.7:137BENAG1","","Percentage","0.5","","","USD","","2,000,000","","1M","","","","","","","","","","","","","","",""
"86686182","","NEW","2018-05-30T18:18:34","U","FC","N","Y","N","OFF","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","CARREFOUR:XS0934191114","","BasisPoints","999,999,999,999.99999","","","EUR","","12,000,000","","0","","","","","","","","","","","","","","",""
"86686827","","NEW","2018-05-30T18:34:30","U","FC","N","Y","N","OFF","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","KONINKLIJKE KPN N.V.:XS0411850075","","BasisPoints","999,999,999,999.99999","","","EUR","","16,000,000","","0","","","","","","","","","","","","","","",""
"86685439","","NEW","2018-05-30T17:56:15","U","FC","N","N","N","OFF","2018-04-18","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Partialtermination","CDX.NA.IG.30:2I65BYDP7","","Percentage","0.165","","","USD","","5,000,000","","3M","","","","","60","P-","EU","USD","8,250","","2018-06-20","","","",""
"86685453","","NEW","2018-05-30T17:56:43","U","FC","N","Y","N","OFF","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","HENKEL AG &amp; CO. KGAA:XS1488419695","","BasisPoints","999,999,999,999.99999","","","EUR","","2,000,000","","0","","","","","","","","","","","","","","",""
"86686205","","NEW","2018-05-30T18:18:52","U","PC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30:2I65BRPO2","","Percentage","0.26","","","USD","","42,000,000","","3M","","","","","106.5","P-","EU","USD","109,200","","2018-07-18","","","",""
"86686206","","NEW","2018-05-30T18:18:53","U","PC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30:2I65BRPO2","","Percentage","0.26","","","USD","","39,000,000","","3M","","","","","106.5","P-","EU","USD","101,400","","2018-07-18","","","",""
"86686207","","NEW","2018-05-30T18:18:50","U","PC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30:2I65BRPO2","","Percentage","0.26","","","USD","","100,000,000+","","3M","","","","","106.5","P-","EU","USD","260,000","","2018-07-18","","","",""
"86686208","","NEW","2018-05-30T18:19:33","C","","N","N","N","ON","2018-05-31","2023-06-20"," ACT/360","USD","CR","","Credit:Index:CDX:CDXHY","Trade","MARKIT CDX.NA.HY.30 06/23 ICE:2I65BRPO2","","Basis points","106.375","","","USD","","17,000,000","","3M","","","","","","","","","","","","","","",""
"86687437","","NEW","2018-05-30T18:52:23","U","FC","N","Y","N","OFF","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","BAYERISCHE LANDESBANK:XSSNRREFOBL0","","BasisPoints","999,999,999,999.99999","","","EUR","","4,000,000","","0","","","","","","","","","","","","","","",""
"86685466","","NEW","2018-05-30T17:51:41","C","","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29:2I65BZDJ8","","Price","97.09","","","USD","","14,000,000","","3M","","","","","","","","","","","","","","",""
"86686249","","NEW","2018-05-30T18:20:37","U","FC","N","Y","N","OFF","2018-05-30","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","COMPAGNIE FINANCIERE MICHELIN SCMA:XS0794392588","","BasisPoints","999,999,999,999.99999","","","EUR","","13,000,000","","0","","","","","","","","","","","","","","",""
"86687471","","NEW","2018-05-30T18:53:22","U","UC","N","N","N","OFF","2018-05-31","2018-06-20"," ACT/360","","CR","","Credit:TotalReturnSwap","Trade","4J623JAA8:4J623JAA8","","Price","268.125","","","USD","","5,000,000","","3M","","","","","","","","","","","","","","",""
"86685493","","NEW","2018-05-30T17:57:37","U","FC","N","N","N","OFF","2018-05-04","2047-01-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Amendment","CMBX.NA.AAA.7:137BENAG1","","Percentage","0.5","","","USD","","3,000,000","","1M","","","","","","","","","","","","","","",""
"86685517","","NEW","2018-05-30T17:58:42","U","FC","N","Y","N","OFF","2018-05-30","2021-09-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","IMPERIAL BRANDS PLC:XS0180407602","","BasisPoints","999,999,999,999.99999","","","EUR","","4,000,000","","0","","","","","","","","","","","","","","",""
"86687515","86684256","CANCEL","2018-05-30T14:42:00","U","PC","N","Y","Y","","2018-06-21","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30:2I65BRPO2","","BasisPoints","107","","","USD","","110,000,000","","3M","","","","","107","P-","EU","USD","99,000","","2018-06-20","","","",""
"86685544","","NEW","2018-05-30T17:59:31","U","PC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30:2I65BRPO2","","Percentage","0.255","","","USD","","100,000,000+","","3M","","","","","106.5","P-","EU","USD","255,000","","2018-07-18","","","",""
"86685562","","NEW","2018-05-30T17:59:55","U","FC","N","N","N","OFF","2018-05-04","2047-01-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Amendment","CMBX.NA.AAA.7:137BENAG1","","Percentage","0.5","","","USD","","8,000,000","","1M","","","","","","","","","","","","","","",""
"86685653","","NEW","2018-05-30T18:02:52","U","FC","N","Y","N","OFF","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","SOLVAY:BE0374557404","","BasisPoints","999,999,999,999.99999","","","EUR","","590,000","","0","","","","","","","","","","","","","","",""
"86685666","","NEW","2018-05-30T18:02:54","U","PC","N","N","N","OFF","2018-05-30","2054-11-18"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.BBB-.11:137BERAK3","","Percentage","90.67563","","","USD","","10,000,000","","1M","","","","","","","","","","","","","","",""
"86685674","","NEW","2018-05-30T18:03:12","U","FC","N","N","N","OFF","2018-05-30","2059-11-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.AAA.10:137BENAJ5","","Percentage","99.9627","","","USD","","25,000,000","","1M","","","","","","","","","","","","","","",""
"86688441","86681978","CANCEL","2018-05-30T16:53:22","U","FC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.IG.30-V1:2I65BYDP7","","Basis points","8.5","","","USD","","110,000,000+","","3M","","","","","0.875","P-","EU","USD","93,500","","2018-06-20","","","",""
"86688442","86681978","CORRECT","2018-05-30T16:53:22","U","FC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","iTraxx Europe Series 29 Version 1-V1:2I666VCI4","","Basis points","8.5","","","EUR","","95,000,000+","","3M","","","","","0.875","P-","EU","EUR","80,750","","2018-06-20","","","",""
"86689231","","NEW","2018-05-30T19:26:32","U","FC","N","Y","N","OFF","2018-05-30","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","LINDE AKTIENGESELLSCHAFT:XS0297700006","","BasisPoints","999,999,999,999.99999","","","EUR","","3,000,000","","0","","","","","","","","","","","","","","",""
"86689936","","NEW","2018-05-30T19:44:51","C","PC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29.V1:2I65BZDJ8","","Price","97.01","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86687267","","NEW","2018-05-30T18:47:32","U","PC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX NA.HY.30.1:2I65BRPO2","","BasisPoints","144","","","USD","","110,000,000+","","3M","","","","","106.5","P-","EU","USD","1,583,999.99633","","2018-08-15","","","",""
"86687268","","NEW","2018-05-30T18:47:32","U","PC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX NA.HY.30.1:2I65BRPO2","","BasisPoints","6","","","USD","","110,000,000+","","3M","","","","","107.5","C-","EU","USD","66,000","","2018-07-18","","","",""
"86687269","","NEW","2018-05-30T18:47:32","U","PC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX NA.HY.30.1:2I65BRPO2","","BasisPoints","12","","","USD","","110,000,000+","","3M","","","","","107","C-","EU","USD","131,999.99633","","2018-08-15","","","",""
"86687270","","NEW","2018-05-30T18:47:32","U","PC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX NA.HY.30.1:2I65BRPO2","","BasisPoints","101","","","USD","","110,000,000+","","3M","","","","","107","P-","EU","USD","1,111,000","","2018-06-20","","","",""
"86687559","86687408","NEW","2018-05-30T18:46:55","U","PC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30:2I65BRPO2","","Basis Points","36","","","USD","","50,000,000","","3M","","","","","104","P-","EU","USD","180,000","","2018-07-18","","","",""
"86689353","","NEW","2018-05-30T19:30:28","U","FC","N","Y","N","OFF","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","COMPAGNIE FINANCIERE MICHELIN SCMA:XS0794392588","","BasisPoints","999,999,999,999.99999","","","EUR","","13,000,000","","0","","","","","","","","","","","","","","",""
"86687598","86674304","CANCEL","2018-05-30T15:47:56","U","UC","N","N","N","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Crossover Series 29 Version 1:2I667KFN3","","BasisPoints","306.5","","","EUR","","24,000,000","","3M","","","","","","","","","","","","","","",""
"86687622","","NEW","2018-05-30T18:57:24","C","","N","N","Y","ON","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","2I65BR:2I65BRPO2","","Price","106.35","","","USD","","50,000,000","","3M","","","","","","","","","","","","","","",""
"86687638","","NEW","2018-05-30T18:58:00","C","","N","N","Y","ON","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","2I65BR:2I65BRPO2","","Price","106.34","","","USD","","50,000,000","","3M","","","","","","","","","","","","","","",""
"86688630","","NEW","2018-05-30T19:11:00","U","FC","N","Y","N","OFF","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","THYSSENKRUPP AG:DE000A1R0410","","BasisPoints","999,999,999,999.99999","","","EUR","","2,000,000","","0","","","","","","","","","","","","","","",""
"86687657","","NEW","2018-05-30T18:47:25","U","UC","N","N","Y","OFF","2018-05-30","2054-11-18"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.AAA.11:137BENAK2","","BasisPoints","99.38531","","","USD","","50,000,000","","1M","","","","","","","","","","","","","","",""
"86689428","","NEW","2018-05-30T19:32:31","U","FC","N","Y","N","OFF","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","LINDE AKTIENGESELLSCHAFT:XS0297700006","","BasisPoints","999,999,999,999.99999","","","EUR","","3,000,000","","0","","","","","","","","","","","","","","",""
"86688761","86557323","CANCEL","2018-05-29T13:35:32","U","PC","N","N","N","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","CDX.NA.IG.30:2I65BYDP7","","Basis Points","66.21","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86688403","","NEW","2018-05-30T19:04:54","U","PC","N","Y","Y","OFF","2018-06-21","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Partialtermination","CDX.NA.HY.30:2I65BRPO2","","BasisPoints","107","","","USD","","110,000,000+","","3M","","","","","107","P-","EU","USD","291,500","","2018-06-20","","","",""
"86689475","","NEW","2018-05-30T19:34:26","U","FC","N","Y","N","OFF","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","TELENOR ASA:XS0498175503","","BasisPoints","999,999,999,999.99999","","","EUR","","20,000,000","","0","","","","","","","","","","","","","","",""
"86582543","","NEW","2018-05-29T19:38:02","U","PC","N","N","Y","OFF","2018-06-21","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.HY.30:2I65BRPO2","","Percentage","0.1","","","USD","","100,000,000+","","3M","","","","","10,000","C-","EU","USD","100,000","","2018-06-20","","","",""
"86688929","","NEW","2018-05-30T19:18:41","U","FC","N","Y","N","OFF","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","VATTENFALL AB:XS0191154961","","BasisPoints","999,999,999,999.99999","","","EUR","","3,000,000","","0","","","","","","","","","","","","","","",""
"86688954","86686116","CANCEL","2018-05-30T18:16:17","U","UC","N","N","Y","","2018-05-30","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Partialtermination","CDX NA.HY.30.1:2I65BRPO2","","BasisPoints","0.5","","","USD","","110,000,000","","3M","","","","","108","C-","EU","USD","5,499.9956","","2018-06-20","","","",""
"86688955","","NEW","2018-05-30T18:20:09","U","UC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX NA.HY.30.1:2I65BRPO2","","BasisPoints","0.5","","","USD","","110,000,000+","","3M","","","","","108","C-","EU","USD","5,499.9956","","2018-06-20","","","",""
"86688963","","NEW","2018-05-30T18:16:17","U","UC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX NA.HY.30.1:2I65BRPO2","","BasisPoints","0.5","","","USD","","110,000,000+","","3M","","","","","108","C-","EU","USD","5,499.9956","","2018-06-20","","","",""
"86689581","86676690","CANCEL","2018-05-30T16:14:33","U","UC","N","N","N","OFF","2017-09-20","2022-12-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX NA.IG.29.1:2I65BYDO0","","BasisPoints","5.6","","","USD","","25,000,000","","3M","","","","","0.95","P-","EU","USD","14,000","","2018-06-20","","","",""
"86689582","86676690","CORRECT","2018-05-30T16:14:33","U","UC","N","N","N","OFF","2017-09-20","2022-12-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX NA.IG.29.1:2I65BYDO0","","BasisPoints","0.65","","","USD","","25,000,000","","3M","","","","","0.95","P-","EU","USD","1,625","","2018-06-20","","","",""
"86689592","","NEW","2018-05-30T19:36:24","U","FC","N","Y","N","OFF","2018-05-30","2021-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","HELLENIC TELECOMMUNICATIONS ORGANISATION SOCIETE ANONYME:XS1086785182","","BasisPoints","999,999,999,999.99999","","","EUR","","860,000","","0","","","","","","","","","","","","","","",""
"86689596","","NEW","2018-05-30T19:31:27","U","PC","N","N","N","OFF","2018-05-30","2054-11-18"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.AAA.11:137BENAK2","","Price","99.42616","","","USD","","40,000,000","","1M","","","","","","","","","","","","","","",""
"86689599","","NEW","2018-05-30T19:36:36","C","UC","N","N","N","ON","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX.NA.HY.30:2I65BRPO2","","BasisPoints","106.31","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86689634","86677024","CANCEL","2018-05-30T16:20:10","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX NA.IG.30.1:2I65BYDP7","","BasisPoints","26","","","USD","","19,000,000","","3M","","","","","0.7","P-","EU","USD","49,400","","2018-09-19","","","",""
"86689635","86677024","CORRECT","2018-05-30T16:20:10","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX NA.IG.30.1:2I65BYDP7","","BasisPoints","39.5","","","USD","","19,000,000","","3M","","","","","0.7","P-","EU","USD","75,050.49351","","2018-09-19","","","",""
"86689636","86677025","CANCEL","2018-05-30T16:20:10","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX NA.IG.30.1:2I65BYDP7","","BasisPoints","39.5","","","USD","","19,000,000","","3M","","","","","1","P-","EU","USD","75,050.48364","","2018-09-19","","","",""
"86689637","86677025","CORRECT","2018-05-30T16:20:10","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX NA.IG.30.1:2I65BYDP7","","BasisPoints","13.5","","","USD","","19,000,000","","3M","","","","","1","P-","EU","USD","25,650.48364","","2018-09-19","","","",""
"86689663","","NEW","2018-05-30T19:33:36","U","PC","N","N","N","OFF","2018-05-30","2058-09-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.AAA.9:137BENAI7","","Price","100.52664","","","USD","","48,000,000","","1M","","","","","","","","","","","","","","",""
"86689024","","NEW","2018-05-30T18:52:00","U","PC","N","Y","Y","OFF","2018-05-25","2058-09-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.AAA.9:137BENAI7","","Price","100.53333","","","USD","","95,000,000","","1M","","","","","","","","","","","","","","",""
"86689702","","NEW","2018-05-30T19:39:47","C","","N","N","N","ON","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","IG.30:2I65BYDP7","","Basis points","65.2","","","USD","","550,000","","3M","","","","","","","","","","","","","","",""
"86688263","","NEW","2018-05-30T19:02:34","U","FC","N","Y","N","OFF","2018-05-30","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","CARREFOUR:XS0934191114","","BasisPoints","999,999,999,999.99999","","","EUR","","12,000,000","","0","","","","","","","","","","","","","","",""
"86688267","","NEW","2018-05-30T19:01:40","U","UC","N","N","N","OFF","2018-05-30","2058-09-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.BBB-.9:137BERAI8","","BasisPoints","89.88747","","","USD","","10,000,000","","1M","","","","","","","","","","","","","","",""
"86688268","","NEW","2018-05-30T19:02:43","C","","N","N","N","ON","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","IG.30:2I65BYDP7","","Basis points","64.97","","","USD","","11,000,000","","3M","","","","","","","","","","","","","","",""
"86689055","86686330","CANCEL","2018-05-30T18:22:57","U","UC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX NA.HY.30.1:2I65BRPO2","","BasisPoints","3","","","USD","","110,000,000+","","3M","","","","","108","C-","EU","USD","33,000","","2020-08-19","","","",""
"86689056","86686330","CORRECT","2018-05-30T18:22:57","U","UC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX NA.HY.30.1:2I65BRPO2","","BasisPoints","3","","","USD","","110,000,000+","","3M","","","","","108","C-","EU","USD","33,000","","2018-08-15","","","",""
"86689064","86666650","CANCEL","2018-05-30T14:42:06","C","","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX.NA.HY.30:2I65BRPO2","","BasisPoints","106.15","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86689065","86666650","CORRECT","2018-05-30T14:42:06","C","","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX.NA.HY.30:2I65BRPO2","","Percentage","5","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86687504","","NEW","2018-05-30T18:54:20","U","FC","N","Y","Y","OFF","2018-05-30","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","ARCELORMITTAL:XS1084568762","","BasisPoints","999,999,999,999.99999","","","EUR","","47,000,000","","0","","","","","","","","","","","","","","",""
"86689720","","NEW","2018-05-30T19:40:22","C","","N","N","N","ON","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","IG.30:2I65BYDP7","","Basis points","65.36","","","USD","","2,000,000","","3M","","","","","","","","","","","","","","",""
"86688311","86679294","CANCEL","2018-05-30T16:35:57","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29:2I65BZDJ8","","Price","97.1","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86688312","86679294","CORRECT","2018-05-30T19:02:28","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29:2I65BZDJ8","","Price","97.1","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
